ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0002-000000000000,1487685109,1487685111,3319
00000000-0000-0000-0010-000000000000,1487685111,1487685124,17584
00000000-0000-0000-0018-000000000000,1494385013,1494385029,36420
00000000-0000-0000-0007-000000000000,1487684958,1487684977,24016
00000000-0000-0000-0001-000000000000,1496113337,1496113393,77275
00000000-0000-0000-0003-000000000000,1494385010,1494385011,1665
00000000-0000-0000-0008-000000000000,1487684959,1487684961,1744
