ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0007-000000000000,1485252725,1485252740,18300
00000000-0000-0000-0002-000000000000,1485252841,1485252844,3655
00000000-0000-0000-0010-000000000000,1485252855,1485252899,91876
00000000-0000-0000-0008-000000000000,1485252725,1485252729,4891
00000000-0000-0000-0011-000000000000,1496116565,1496116748,259788
00000000-0000-0000-0001-000000000000,1496116823,1496116882,100970
00000000-0000-0000-0003-000000000000,1494388303,1494388313,17574
