AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410244.336,-0.39,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410244.59,-0.35,-0.02,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410244.838,-0.33,-0.11,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410245.084,-0.28,-0.09,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410245.34,-0.26,-0.12,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410245.588,-0.23,-0.16,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410245.837,-0.2,-0.11,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410246.084,-0.2,-0.12,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410246.34,-0.15,-0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410246.587,-0.14,-0.03,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410246.837,-0.15,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410247.089,-0.18,0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410247.335,-0.24,0.06,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410247.591,-0.21,0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410247.836,-0.25,0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410248.091,-0.24,0.06,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410248.339,-0.28,0.09,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410248.588,-0.22,0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410248.846,-0.18,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410249.091,-0.16,0.02,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410249.341,-0.2,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410249.596,-0.22,0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410249.838,-0.29,0,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410250.095,-0.25,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410250.344,-0.23,0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410250.595,-0.24,0,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410250.845,-0.22,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410251.096,-0.2,0.06,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410251.342,-0.2,0.06,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410251.59,-0.21,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410251.846,-0.17,-0.02,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410252.097,-0.17,-0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410252.345,-0.15,-0.03,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410252.596,-0.15,-0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1491410252.84,-0.18,-0.06,0,0
