Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,LeakRate,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
1556AC85-A125-0347-2A02-39D4B529C6BD,34A34021-8814-8A01-9183-39D4B4DE03BE,2AA6AC90-B839-4787-F3B5-39D4B4DCEE95,84714E42-0F45-7D05-A479-39D4B4E0A525,DE734DDF-363E-49FC-8DBC-39C8C221C558,4901E67A-4C00-4436-ADC0-9CFB277BB312,1450138462.953,1450140162.751,2015-12-15 00:14:22.953,2015-12-15 00:42:42.750,op-pic,B,5,166.666666667,Completed,0,2016-04-26 19:05:56.323,DE13ACD0-C158-ECAC-7F48-39D18113D701,2.3.0.acfb6a4,2016-04-26 19:05:56.323
