Id,AnalyzerId,EpochTime,DateTime,GpsLatitude,GpsLongitude,Shape,Disposition,Delta,Concentration,Uncertainty,CaptureType,Distance,ReplayMax,ReplayLMin,ReplayRMin,SurveyId,EthaneRatio,EthaneRatioSdev,ClassificationConfidence
082bb70b-ea3c-4b76-9af5-1cbc9b0ef835,34a34021-8814-8a01-9183-39d4b4de03be,1450139487.98,2015-12-14 19:31:27.980,37.42014182,-121.9790933,0xE6100000010CE5CEF176A97E5EC07C4A0835C7B54240,9,-32.2685599346,2.02068075187,0.325248499384,1,1186.85441088,6.72712671537,2.56292104711,2.02646753839,1556ac85-a125-0347-2a02-39d4b529c6bd,0,0,0
8169a98a-8e32-43b9-8acf-4dffb728ed92,34a34021-8814-8a01-9183-39d4b4de03be,1450138522.71,2015-12-14 19:15:22.707,37.41992252,-121.97950752,0xE6100000010C82254F40B07E5EC080206905C0B54240,1,0,2.97278091771,0,1,0.261798739209,0,0,0,1556ac85-a125-0347-2a02-39d4b529c6bd,0,0,0
0d3eec4b-fe18-4380-b2f4-8fe408593154,34a34021-8814-8a01-9183-39d4b4de03be,1450138768.35,2015-12-14 19:19:28.347,37.4196717,-121.9798562,0xE6100000010C1A72C7F6B57E5EC0434761CDB7B54240,1,0,2.28823064048,0,0,1019.57722189,0,0,0,1556ac85-a125-0347-2a02-39d4b529c6bd,0,0,0
20e60d75-7e91-42e4-b001-e82e30a43472,34a34021-8814-8a01-9183-39d4b4de03be,1450138862.96,2015-12-14 19:21:02.963,37.42013316,-121.97915609,0xE6100000010CAC0E4E7EAA7E5EC0231563ECC6B54240,5,-60.8513752939,4.56086557648,0.608076077209,0,1108.26863554,4.86817715329,2.19115686227,2.12031077118,1556ac85-a125-0347-2a02-39d4b529c6bd,0,0,0
