Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
E15E6D60-F49B-0F45-C9FA-39D4B99D9FDC,00000015-DB64-FDE7-7E67-39C8AC533D49,DEBACFF7-E103-C14C-9DF8-39CD7B5F2A0A,99806EC6-874B-0024-77A4-39D4B90F87D5,DE734DDF-363E-49FC-8DBC-39C8C221C572,4901E67A-4C00-4436-ADC0-9CFB277BB310,1450213163.912,1450215044.166,2015-12-15 20:59:23.913,2015-12-15 21:30:44.167,rr-sqacudr,B,5,Completed,0,2016-04-26 19:07:12.400,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.acfb6a4,2016-04-26 19:07:12.400
