Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
1d6773de-8977-4685-8e4e-f8faf301b22b,6479a0f7-37c1-b40c-c53b-39de6c1e9d69,36d72df6-2823-4542-8298-39de6c296d8e,5d74209f-340a-3239-6905-39de6c2a6a25,de734ddf-363e-49fc-8dbc-39c8c223d558,fb4fa620-d6aa-41f6-a5c9-253a73e506ee,1493328121.233,1493328681.241,2017-04-27 21:22:01.233,2017-04-27 21:31:21.240,FeqNoPeaks01,A,0.035,Completed,0,2017-10-30 04:06:48.060,50c98274-034a-672a-38b1-39dec2e650ee,1234,2017-10-30 04:06:58.587,0
