Id,AnalyzerId,EpochTime,DateTime,GpsLatitude,GpsLongitude,Shape,Disposition,Delta,Concentration,Uncertainty,CaptureType,Distance,ReplayMax,ReplayLMin,ReplayRMin,SurveyId,EthaneRatio,EthaneRatioSdev,ClassificationConfidence
F7AEFF9C-4C9C-4E91-9F6B-8976D4B4A328,D2CCC285-2BD3-5D22-667E-39D823D4D255,1471267436.189,2016-09-08 08:23:21.650,37.3970722142663,-121.984444438597,0xE6100000010CDCA14023017F5EC0DB0C1E43D3B24240,8,-33.2073895966391,1.95386023400029,0.258297148032363,1,134586.231223097,8.362465507267,2.09430365613324,2.05191831265328,971B7CDB-5922-4206-BD1E-BA8D676E5C94,NULL,NULL,NULL
A79F72FD-0940-4353-B083-BC0752D9ADC5,D2CCC285-2BD3-5D22-667E-39D823D4D255,1471250783.705,2016-09-08 03:45:49.167,37.418293107988,-121.939115476858,0xE6100000010C1C71D0771A7C5EC0CBCBEDA08AB54240,0,-43.395783061968,4.23258100747606,0.784529313230257,0,30397.3729950597,4.35979541836072,2.25751757580471,2.24996767270784,971B7CDB-5922-4206-BD1E-BA8D676E5C94,NULL,NULL,NULL
A0BA97C9-07B6-40A5-B0F0-B9BCFB64960A,D2CCC285-2BD3-5D22-667E-39D823D4D255,1471252778.483,2016-09-08 04:19:03.943,37.415623617881,-121.938535426657,0xE6100000010C307FE8F6107C5EC02DAC9F2733B54240,8,-33.2599168713012,2.09469759894517,0.252148382780262,1,46641.7843720403,8.53736808206472,2.33561309863562,2.10046433145518,971B7CDB-5922-4206-BD1E-BA8D676E5C94,NULL,NULL,NULL
