AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841479.941,-1.43,0.24,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841480.194,-1.46,0.25,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841480.439,-1.43,0.24,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841480.69,-1.45,0.26,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841480.944,-1.47,0.24,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841481.189,-1.52,0.08,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841481.441,-1.5,0.16,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841481.693,-1.48,0.17,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841481.944,-1.39,0.14,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841482.185,-1.3,0.1,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841482.435,-1.53,-0.02,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841482.689,-1.48,0.25,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841482.937,-1.54,0.09,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841483.19,-1.4,-0.03,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841483.436,-1.45,0.03,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841483.695,-1.49,0.03,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841483.945,-1.56,0.01,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841484.19,-1.57,0.06,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841484.438,-1.7,0.13,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841484.691,-1.71,0.13,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841484.941,-1.63,0.27,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841485.194,-1.62,0.22,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841485.437,-1.56,0.27,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841485.688,-1.62,0.29,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841485.939,-1.53,0.31,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841486.187,-1.48,0.23,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841486.446,-1.58,-0.12,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841486.689,-1.45,0.01,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841486.946,-1.22,-0.16,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841487.195,-1.59,0.08,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841487.447,-1.78,0.37,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841487.691,-1.52,0.35,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841487.94,-1.79,0.22,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841488.188,-1.58,0.32,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841488.446,-1.21,0.38,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841488.697,-1.1,0.26,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841488.946,-1.39,-0.03,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841489.194,-1.34,0.07,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841489.443,-1.34,0.03,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841489.695,-1.31,0,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841489.942,-1.35,0.2,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841490.199,-1.27,0.23,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841490.45,-1.39,0.26,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841490.697,-1.52,0.1,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841490.94,-1.37,0.17,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841491.195,-1.45,0.45,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841491.446,-1.2,0.25,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841491.693,-1.28,0.09,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841491.941,-1.36,0.11,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841492.193,-1.26,0.14,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841492.444,-1.12,0.33,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841492.692,-1.38,0.32,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841492.95,-1.19,0.35,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841493.196,-1.1,0.42,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841493.449,-1.22,0.41,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841493.696,-1.29,0.23,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841493.944,-1.17,0.2,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841494.192,-1.08,0.28,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841494.45,-1.11,0.42,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841494.696,-1.2,0.46,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841494.943,-1.12,0.42,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841495.193,-1.15,0.36,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841495.445,-1.22,0.34,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841495.693,-1.17,0.35,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841495.952,-1.02,0.28,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841496.197,-1.02,0.15,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841496.444,-1.02,0.23,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841496.702,-1.14,0.2,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841496.948,-1.14,0.2,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841497.197,-1.13,0.28,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841497.45,-1.22,0.22,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841497.693,-1.21,0.32,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841497.949,-1.2,0.27,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841498.194,-1.23,0.18,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841498.445,-1.2,0.09,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841498.695,-1.3,0.15,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841498.944,-1.21,0.29,0,0
d2ccc285-2bd3-5d22-667e-39d823d4d255,1472841499.197,-1.21,0.27,0,0
