AnalyzerId,EpochTime,SurveyModeTypeId,Shape,SurveyId
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,0514B92A-39AE-4111-AF16-4495440EC319,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841693,B310238A-A5AE-4E94-927B-F0F165E24522,0xE6100000010405000000786D252A0A7F5EC00807B5BE4CB3424083241E160B7F5EC0F32F51D652B3424030B7DEE30A7F5EC03E8DA4724DB34240BF7462280A7F5EC04D4C597E47B34240786D252A0A7F5EC00807B5BE4CB3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841694,0514B92A-39AE-4111-AF16-4495440EC319,0xE61000000104050000005D4724230A7F5EC094828F3D52B34240E87AAA5C0B7F5EC09D2F722658B3424083241E160B7F5EC0F32F51D652B34240786D252A0A7F5EC00807B5BE4CB342405D4724230A7F5EC094828F3D52B3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841694,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE61000000104050000005D4724230A7F5EC094828F3D52B34240E87AAA5C0B7F5EC09D2F722658B3424083241E160B7F5EC0F32F51D652B34240786D252A0A7F5EC00807B5BE4CB342405D4724230A7F5EC094828F3D52B3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841694,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000005D4724230A7F5EC094828F3D52B34240E87AAA5C0B7F5EC09D2F722658B3424083241E160B7F5EC0F32F51D652B34240786D252A0A7F5EC00807B5BE4CB342405D4724230A7F5EC094828F3D52B3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841694,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE61000000104050000005D4724230A7F5EC094828F3D52B34240E87AAA5C0B7F5EC09D2F722658B3424083241E160B7F5EC0F32F51D652B34240786D252A0A7F5EC00807B5BE4CB342405D4724230A7F5EC094828F3D52B3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
43A34021-8814-8A01-9183-39D4B4DE03EB,1472841694,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE61000000104050000005D4724230A7F5EC094828F3D52B34240E87AAA5C0B7F5EC09D2F722658B3424083241E160B7F5EC0F32F51D652B34240786D252A0A7F5EC00807B5BE4CB342405D4724230A7F5EC094828F3D52B3424001000000020000000001000000FFFFFFFF0000000003,30C9EC3C-BC18-4F29-831A-00E16E9008A3
