Id,AnalyzerId,EpochTime,DateTime,GpsLatitude,GpsLongitude,Shape,Disposition,Delta,Concentration,Uncertainty,CaptureType,Distance,ReplayMax,ReplayLMin,ReplayRMin,SurveyId,EthaneRatio,EthaneRatioSdev,ClassificationConfidence
3EA54155-5A77-0DC9-779E-39D76BAE7F8D,26F7026D-788B-0413-0D89-39D76AFCAAFE,1461790152.58,2016-04-27 20:49:12.580,37.4170277773176,-121.97769346224,0xE6100000010CA30D9787927E5EC0CE4F922A61B54240,12,0,2.76909887703199,0,1,4527.19310920083,6.89988091472719,2.77930935130121,0.138847627502365,068F0961-32BC-D508-5DAB-39D76B9AB1EA,0.0336959085095856,0.000116939545586269,NULL
B1A537F0-CCC3-5F79-A82F-39D76BAE7F8D,26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789785.499,2016-04-27 20:43:05.499,37.4196514469915,-121.979626129006,0xE6100000010C0DAACB31B27E5EC008BC8223B7B54240,1,0,1.95662501265131,0,0,3688.24704286471,0,0,0,068F0961-32BC-D508-5DAB-39D76B9AB1EA,0,0,NULL
051D5FA1-6BA6-80BD-A980-39D76BAE7F8D,26F7026D-788B-0413-0D89-39D76AFCAAFE,1461790509.71,2016-04-27 20:55:09.710,37.3970789603896,-121.98417314565,0xE6100000010C7C3661B1FC7E5EC09A90BD7BD3B24240,1,0,2.19899208294182,0,1,7462.0268238151,0,0,0,068F0961-32BC-D508-5DAB-39D76B9AB1EA,0,0,NULL
CE4A7A4D-502C-F585-E340-39D76BAE7F8D,26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789828.737,2016-04-27 20:43:48.737,37.4193711941823,-121.979664118504,0xE6100000010CBC1D23D1B27E5EC0A1F784F4ADB54240,7,0,1.99514751537522,0,0,3740.6969186207,2.5628185972978,1.99802256117725,0.00224240942151682,068F0961-32BC-D508-5DAB-39D76B9AB1EA,0.00396445950173074,0.000700433236290804,0.1
