AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275696.354,0.58,-0.4,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275697.361,0.53,-0.37,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275698.355,0.54,-0.41,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275699.356,0.63,-0.32,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275700.357,0.58,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275701.359,0.57,-0.29,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275702.357,0.48,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275703.364,0.35,-0.25,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275704.365,0.18,-0.16,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275705.359,0.18,-0.23,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275706.36,0.32,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275707.36,0.36,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275708.362,0.16,-0.33,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275709.368,0.03,-0.11,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275710.367,0.05,0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275711.362,0.17,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275712.367,0.33,0.13,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275713.366,0.13,0.25,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275714.37,0.11,0.18,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275715.371,0.22,-0.03,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275716.364,0.2,0.09,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275717.367,0.2,0.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275718.366,0.17,-0.05,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275719.372,0.14,-0.16,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275720.373,0.1,-0.16,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275721.372,0.13,-0.18,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275722.372,0.07,-0.2,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275723.369,0.15,-0.34,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275724.368,0.16,-0.4,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275725.371,0.21,-0.46,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275726.371,0.46,-0.25,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275727.371,0.32,-0.33,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275728.371,0.26,-0.43,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275729.377,0.27,-0.59,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275730.371,0.2,-0.48,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275731.378,0.16,-0.42,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275732.38,0.32,-0.42,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275733.377,0.15,-0.32,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275734.374,0.07,-0.35,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275735.379,0.21,-0.27,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275736.379,0.13,-0.32,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275737.374,0.32,-0.26,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275738.382,0.57,-0.28,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275739.378,0.46,-0.14,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275740.379,0.57,-0.18,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275741.379,0.47,-0.28,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275742.382,0.52,-0.32,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275743.378,0.42,-0.62,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275744.385,0.26,-0.62,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275745.383,-0.12,-0.51,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275746.379,-0.29,-0.26,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275747.384,-0.11,-0.33,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275748.38,-0.06,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275749.385,-0.22,-0.48,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275750.381,-0.66,-0.56,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275751.39,-0.96,-0.38,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275752.382,-0.95,-0.2,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275753.38,-1.02,-0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275754.385,-0.94,-0.34,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275755.387,-1.13,-0.7,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275756.382,-0.96,-0.46,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275757.384,-0.99,0.05,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275758.39,-0.77,-0.28,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275759.388,-1.37,-0.59,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275760.39,-1.36,-0.26,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275761.395,-0.77,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275762.386,-0.64,0.23,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275763.395,-0.59,0.16,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275764.392,-0.79,0.05,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275765.391,-0.63,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275766.386,-0.56,0.06,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275767.391,-0.12,0.07,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275768.393,-0.07,0.35,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275769.393,-0.16,0.38,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275770.395,0.27,0.34,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275771.389,0.27,0.42,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275772.395,-0.1,0.74,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275773.397,-0.02,0.89,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275774.398,-0.2,0.77,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275775.396,-0.08,1.04,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275776.399,0.22,1.28,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275777.396,0.56,0.67,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275778.393,0.47,0.55,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275779.401,0.82,0.27,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275780.394,0.71,0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275781.395,0.4,-0.05,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275782.395,0.37,-0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275783.4,0.4,-0.17,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275784.394,0.54,-0.13,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275785.401,0.52,-0.14,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275786.397,0.54,-0.24,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275787.396,0.41,0.01,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275788.404,0.35,0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275789.402,0.46,-0.3,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275790.397,0.42,-0.69,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275791.405,0.12,-0.68,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275792.406,0.28,-0.66,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275793.403,0.67,-0.22,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275794.406,0.77,-0.43,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275795.403,0.53,-0.42,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275796.402,0.38,-0.12,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275797.407,0.35,-0.1,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275798.401,0.24,-0.02,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275799.411,0.23,0.11,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275800.405,0.26,-0.11,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275801.412,0.44,-0.19,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275802.407,0.5,-0.29,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275803.403,0.39,-0.25,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275804.411,0.33,-0.24,0,0
D2CCC285-2BD3-5D22-667E-39D823D4D255,1471275805.414,0.33,-0.01,0,0
