AnalyzerId,EpochTime,Shape,SurveyId
43a34021-8814-8a01-9183-39d4b4de03eb,1450141187,0xE6100000010405000000A0DFCB91B27E5EC0E3EBD9EFBCB54240FD0563E4B37E5EC09B402929C0B5424080C488CDB37E5EC0DFC98645BDB54240EEC70B53B37E5EC00B4020FBBBB54240A0DFCB91B27E5EC0E3EBD9EFBCB5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141188,0xE610000001040500000039028AD0B17E5EC0EEEA3EE3BDB54240739301F8B37E5EC09B5E57C9C2B54240FD0563E4B37E5EC09B402929C0B54240A0DFCB91B27E5EC0E3EBD9EFBCB5424039028AD0B17E5EC0EEEA3EE3BDB5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141189,0xE6100000010405000000889B1814B17E5EC06504B4CDBEB542401D3236F8B37E5EC0F28A3709C5B54240739301F8B37E5EC09B5E57C9C2B5424039028AD0B17E5EC0EEEA3EE3BDB54240889B1814B17E5EC06504B4CDBEB5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141190,0xE6100000010405000000F323D569B07E5EC09A995D9FBFB5424039558B49B37E5EC03ABC35E3C5B542401D3236F8B37E5EC0F28A3709C5B54240889B1814B17E5EC06504B4CDBEB54240F323D569B07E5EC09A995D9FBFB5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141191,0xE61000000104050000000D0C70E2AF7E5EC0DE641A45C0B5424080A493BEB27E5EC07AEE56AFC6B5424039558B49B37E5EC03ABC35E3C5B54240F323D569B07E5EC09A995D9FBFB542400D0C70E2AF7E5EC0DE641A45C0B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141192,0xE6100000010405000000DAAA7970AF7E5EC0C23CD7D0C0B5424087031C41B27E5EC00F85C060C7B5424080A493BEB27E5EC07AEE56AFC6B542400D0C70E2AF7E5EC0DE641A45C0B54240DAAA7970AF7E5EC0C23CD7D0C0B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141193,0xE61000000104050000006BB2B6FDAE7E5EC0D9D3C75FC1B54240BD7CA0C7B17E5EC0ECD8B400C8B5424087031C41B27E5EC00F85C060C7B54240DAAA7970AF7E5EC0C23CD7D0C0B542406BB2B6FDAE7E5EC0D9D3C75FC1B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141194,0xE61000000104050000008D5E0F82AE7E5EC081017CFAC1B542408F32BF3EB17E5EC009E10195C8B54240BD7CA0C7B17E5EC0ECD8B400C8B542406BB2B6FDAE7E5EC0D9D3C75FC1B542408D5E0F82AE7E5EC081017CFAC1B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141195,0xE610000001040500000086397B07AE7E5EC0D131F193C2B5424003F21FBCB07E5EC0F842A021C9B542408F32BF3EB17E5EC009E10195C8B542408D5E0F82AE7E5EC081017CFAC1B5424086397B07AE7E5EC0D131F193C2B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
43a34021-8814-8a01-9183-39d4b4de03eb,1450141196,0xE610000001040500000086F7F294AD7E5EC072DF9521C3B54240EAFBFB4EB07E5EC0C67C52B4C9B5424003F21FBCB07E5EC0F842A021C9B5424086397B07AE7E5EC0D131F193C2B5424086F7F294AD7E5EC072DF9521C3B5424001000000020000000001000000FFFFFFFF0000000003,3566c6f3-e824-4601-90dc-d1f29244ae66
