SurveyId,Order,Mode,Shape
2278D26F-8D69-B070-56FD-39D4B552F8F2,0,0,0xE6100000010404000000FE419200B67E5EC0FFF1C9BEB7B54240F9C666C6B57E5EC0E15D39DAB6B542401BF41C58B57E5EC01FA8F8CEB8B54240240CFD59B37E5EC0F8B346F2BBB5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,1,0,0xE610000001040D000000D031E6B0A87E5EC07AF792E8B1B54240B8B7C068AF7E5EC0AF61DA19ABB542400BAF76F1AF7E5EC00F54CA47A9B542408949A0AAAF7E5EC005CC4B3BA7B5424021A1CD84997E5EC0A9EDFE4578B5424045BD1AF9927E5EC0322CDEA668B54240C76580D0907E5EC025E150445FB54240AA57748A8F7E5EC01E28BADE5EB54240F005385B8F7E5EC0210B5D0361B542404E016030927E5EC074BF333F69B54240EDD7615E997E5EC0911917A37AB5424089664D8FB47E5EC00997A5A2B2B542407F0C3B42B57E5EC056F6CC54B5B5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,2,0,0xE61000000114A9553E46B27E5EC0FE7C825FBCB5424072A23747B27E5EC058DA3C63BCB54240
2278D26F-8D69-B070-56FD-39D4B552F8F2,3,0,0xE610000001040B000000A546933DB27E5EC04E5AA26DBCB5424072BD096FB17E5EC096C58207BCB5424097E31CE9B37E5EC0E3E6A187B9B54240B1530309B57E5EC035924EF1B6B54240E6B2D29BB47E5EC071E0061AB2B54240BAD73464997E5EC00CF43E4B78B542400C2E6237947E5EC0C68FFECE6AB54240CB9D0D60927E5EC0ACBE99F262B54240963AE69B917E5EC02B7D22725CB542403BDA926F917E5EC0897141CC53B542404EAC4553927E5EC0963195194BB5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,4,0,0xE61000000104220000001066381D927E5EC07BB5A03E21B542407AD9F63F937E5EC0168CCFB7FFB44240CC2BA362947E5EC019437AEB9EB442406BBB063F957E5EC060F8BEDE8EB44240E13A6809967E5EC00E5BEACD8CB442404C04F7149C7E5EC0E2EB2FB78BB442406492AC65C57E5EC070C5B10C8CB442402E875CB7DC7E5EC04FF7EFB391B4424037EF29EAE47E5EC09CEFC67092B442409D9F5F8B057F5EC0C19AE89891B442407A2655DB067F5EC0CB01A5A790B442405C376D98077F5EC04F7DF0928EB442407771F8D4077F5EC03D07A8AB33B44240F8C3B47B067F5EC0023A689526B442409C940074017F5EC012BAE4DD0CB4424080CE500C007F5EC009D0897D01B442401B694164FF7E5EC096368FCDB1B3424050C636CDFF7E5EC0122DACA6A7B3424083EFC34C017F5EC036D1D0989AB34240740776A6097F5EC0F09AEA4B71B342409AC94D3D0B7F5EC0EEC4856063B34240777CE7600B7F5EC00159B787C0B242405A6D85380A7F5EC027399957B8B24240EAAB3F8E077F5EC0214BFF44B2B242409D9F4457047F5EC0AE51B3FDAEB242402FF35AD7FF7E5EC0774E5FFCADB2424045634B88F97E5EC0B0629847AEB2424049F077CDF77E5EC0687ECD73AFB24240EB48FD33F57E5EC0FEBA477CBCB24240655A7C18F57E5EC0BAEA0879C3B2424038D7BCFDF57E5EC0EBAE1470C5B24240D521ED59F57E5EC0BBEE76ADC5B24240E9DADFEBF57E5EC0D467BD90C1B242404D9FE176F47E5EC0E0BE1F52C0B2424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,5,0,0xE610000001146CAFBF6DF47E5EC0B9E09054C0B242400D85FF70F47E5EC0087E994DC0B24240
2278D26F-8D69-B070-56FD-39D4B552F8F2,6,3,0xE61000000114240CFD59B37E5EC0F8B346F2BBB542406F48B019AD7E5EC03EC9BAB9C3B54240
2278D26F-8D69-B070-56FD-39D4B552F8F2,7,3,0xE61000000104040000007F0C3B42B57E5EC056F6CC54B5B542400C2F4FD5B47E5EC0A2E6D782B8B5424016AD35B5B37E5EC0CFB58D72BBB542406D54773FAC7E5EC06CB87ED4C4B5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,8,1,0xE61000000104050000006F48B019AD7E5EC03EC9BAB9C3B5424025536FCDA87E5EC0E36051E0C8B5424001EF433AA77E5EC0DD932DA4C9B54240B69C1E95A57E5EC0FC487EFDC8B54240C7AF4A52A27E5EC0085DD1F4C2B5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,9,1,0xE61000000104090000006D54773FAC7E5EC06CB87ED4C4B542402B05E3C3A77E5EC06542F4AEC9B542406ADBB904A57E5EC07C282CAFC8B54240D907CDF7A47E5EC0BD734876C7B542401F09612DA67E5EC0757C2B41C5B542408A85054AAB7E5EC0F392C1FDC3B54240151D2E41AF7E5EC0286645A9BFB542403FF28F0FB17E5EC012E24725BCB54240A9553E46B27E5EC0FE7C825FBCB5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,10,1,0xE610000001144863EF46B27E5EC0E4E69D64BCB54240A546933DB27E5EC04E5AA26DBCB54240
2278D26F-8D69-B070-56FD-39D4B552F8F2,11,1,0xE6100000011481BC5F66F47E5EC00F63E865C0B242408AAF4866F47E5EC090527564C0B24240
2278D26F-8D69-B070-56FD-39D4B552F8F2,12,4,0xE6100000010404000000C7AF4A52A27E5EC0085DD1F4C2B54240ACB22DD6A07E5EC02006A699BEB54240730CAEEDA07E5EC0030D4E4EBCB54240B13ED86BA57E5EC0963A308CB5B5424001000000010000000001000000FFFFFFFF0000000002
2278D26F-8D69-B070-56FD-39D4B552F8F2,13,4,0xE610000001148AAF4866F47E5EC090527564C0B24240215E8A67F47E5EC08BDD4960C0B24240
2278D26F-8D69-B070-56FD-39D4B552F8F2,14,6,0xE61000000114B13ED86BA57E5EC0963A308CB5B54240D031E6B0A87E5EC07AF792E8B1B54240
2278D26F-8D69-B070-56FD-39D4B552F8F2,15,6,0xE61000000114215E8A67F47E5EC08BDD4960C0B242406CAFBF6DF47E5EC0B9E09054C0B24240
2278D26F-8D69-B070-56FD-39D4B552F8F2,16,2,0xE6100000011472A23747B27E5EC058DA3C63BCB542404863EF46B27E5EC0E4E69D64BCB54240
2278D26F-8D69-B070-56FD-39D4B552F8F2,17,2,0xE610000001144D9FE176F47E5EC0E0BE1F52C0B2424081BC5F66F47E5EC00F63E865C0B24240
