AnalyzerId,EpochTime,SurveyModeTypeId,Shape,SurveyId
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,0514B92A-39AE-4111-AF16-4495440EC319,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792470,B310238A-A5AE-4E94-927B-F0F165E24522,0xE6100000010405000000C65FC56FAB7E5EC04A55457E9EB54240A9EEDB5AB07E5EC0FEFF498D9AB5424068D02BF9B37E5EC0C6F39D8893B54240C3BF00A9AA7E5EC0869565E39CB54240C65FC56FAB7E5EC04A55457E9EB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792471,0514B92A-39AE-4111-AF16-4495440EC319,0xE6100000010405000000C3BF00A9AA7E5EC0869565E39CB5424068D02BF9B37E5EC0C6F39D8893B54240F185240EB47E5EC004BE89BE8EB54240CDFF50D5A97E5EC00469EF219BB54240C3BF00A9AA7E5EC0869565E39CB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792471,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE6100000010405000000C3BF00A9AA7E5EC0869565E39CB5424068D02BF9B37E5EC0C6F39D8893B54240F185240EB47E5EC004BE89BE8EB54240CDFF50D5A97E5EC00469EF219BB54240C3BF00A9AA7E5EC0869565E39CB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792471,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000C3BF00A9AA7E5EC0869565E39CB5424068D02BF9B37E5EC0C6F39D8893B54240F185240EB47E5EC004BE89BE8EB54240CDFF50D5A97E5EC00469EF219BB54240C3BF00A9AA7E5EC0869565E39CB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
43A34021-8814-8A01-9183-39D4B4DE03EB,1461792471,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE6100000010405000000C3BF00A9AA7E5EC0869565E39CB5424068D02BF9B37E5EC0C6F39D8893B54240F185240EB47E5EC004BE89BE8EB54240CDFF50D5A97E5EC00469EF219BB54240C3BF00A9AA7E5EC0869565E39CB5424001000000020000000001000000FFFFFFFF0000000003,A207D0A1-E2D5-42EE-A954-7F9125142035
