Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
2D1DD881-24F4-4360-A02E-BBFE07A92081,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,B310238A-A5AE-4E94-927B-F0F165E24522,1465259042.738,1465259049.423,2016-06-07 00:24:02.737,2016-06-07 00:24:09.423,Ethane1MinSurvey,C,0.035,Completed,0,2016-06-07 00:24:26.143,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.37aba1e,2016-06-07 00:24:26.143
