Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
6EB9CFE5-CEEB-49CC-891D-1D4866B6A8F4,D2CCC285-2BD3-5D22-667E-39D823D4D255,EDA5A3A0-7B86-A343-69F6-39D8A7186DC1,AE226F93-63FB-181B-F319-39D8A7193208,C67BAF53-693B-78F8-0498-39D76B0009AA,e9dd9f53-e5cb-45b3-9517-9dc8e0276c6d,1493328106.33,1493328683.197,2017-04-27 21:21:46.330,2017-04-27 21:31:23.197,MeqNoPeaks01,A,0.1,Completed,False,2017-04-27 21:31:34.180,00000000-0000-0000-0001-000000000000,1234,2017-04-27 21:31:43.073
