AnalyzerId,EpochTime,CreateDate,GpsLatitude,GpsLongitude,GpsFit,Shape,InstrumentStatus,ValveMask,CarSpeedNorth,CarSpeedEast,WindSpeedNorth,WindSpeedEast,WindDirectionStdDev,WeatherStationRotation,WindSpeedLateral,WindSpeedLongitudinal,ChemDetect,Species,CH4,CO2,H2OPercent,DeltaCH4,PeripheralStatus,AnalyzerStatus,CavityPressure,WarmBoxTemperature,HotBoxTemperature,MobileFlowRate,AnalyzerMode,PeakDetectorState,C2H6,C2H4,AnalyzerEthaneConcentrationUncertainty
00000015-db64-fde7-7e67-39c8ac533d51,1486499310.428,2017-02-07 20:28:30.427,37.4132741546181,-121.977766870234,2,0xE6100000010C1CB17EBB937E5EC0F32EE12AE6B44240,0,0,-14.2430142027282,-0.313602654227682,0.720512741889517,1.122300169105,22.563770681403,-4.94863167685029,-1.15795180722892,14.3572289156627,0,25,2.49464397678248,0,0,-1058.59101,0,0,147.99333190918,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499310.624,2017-02-07 20:28:30.623,37.4132491826333,-121.977767656948,2,0xE6100000010C686BCBBE937E5EC01F416659E5B44240,0,0,-14.3066581803889,-0.316250695892556,0.714720435073157,1.11373658555343,22.5938680503462,-4.94855444397415,-1.34165991902834,14.464979757085,0,25,2.49493975636799,0,0,-1058.59101,0,0,147.983154296875,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499310.817,2017-02-07 20:28:30.817,37.4132242786546,-121.977768407902,2,0xE6100000010C12C0F1C1937E5EC00B5E7D88E4B44240,0,0,-14.3693280155344,-0.318858206307457,0.70901678601419,1.10530407726031,22.6235047452751,-4.94847839323388,-1.18408,14.33264,0,25,2.49517976548084,0,0,-1058.59101,0,0,147.983154296875,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499311.026,2017-02-07 20:28:31.027,37.4131969471667,-121.977769163083,2,0xE6100000010CA49E1CC5937E5EC0AB7137A3E3B44240,0,0,-14.4317579251625,-0.320187749108545,0.703174489142358,1.0981753683863,22.6378459519443,-4.94840170584284,-0.673162055335968,14.296442687747,0,25,2.49331967415482,0,0,-1058.59101,0,0,147.986473999023,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499311.231,2017-02-07 20:28:31.230,37.4131707952154,-121.977769916717,2,0xE6100000010CFAD345C8937E5EC0658ED6C7E2B44240,0,0,-14.4554686682781,-0.311176710389933,0.699751196737639,1.10501039868052,22.5293543679688,-4.94836561714117,-0.802806324110672,14.1505928853755,0,25,2.49339356918946,0,0,-1058.59101,0,0,147.986541748047,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499311.424,2017-02-07 20:28:31.423,37.4131455926692,-121.977770532929,2,0xE6100000010C0B7BDBCA937E5EC019806CF4E1B44240,0,0,-14.4777914654552,-0.302693147108508,0.696528292181,1.11144532964044,22.4272135108601,-4.94833164094887,-1.0190243902439,14.12,0,25,2.49428375771733,0,0,-1058.59101,0,0,147.990411376953,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499311.63,2017-02-07 20:28:31.630,37.4131182318767,-121.977771242764,2,0xE6100000010C01A9D5CD937E5EC059A5E70EE1B44240,0,0,-14.5016178707323,-0.293638152103464,0.69308830078894,1.11831370154585,22.3181926996457,-4.94829537620475,-1.22627450980392,13.9862745098039,0,25,2.49509752448781,0,0,-1058.59101,0,0,148.005889892578,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499311.833,2017-02-07 20:28:31.833,37.4130918073513,-121.977771904284,2,0xE6100000010C3CF69BD0937E5EC0E1683D31E0B44240,0,0,-14.5250972895248,-0.284715025957717,0.689698406358901,1.12508204861769,22.210759570148,-4.94825963958797,-1.26048387096774,14.0017741935484,0,25,2.49350429740605,0,0,-1058.59101,0,0,148.005889892578,50.0039901733398,45.002067565918,4.549,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499312.021,2017-02-07 20:28:32.020,37.4130673860858,-121.97777247132,2,0xE6100000010CE7CFFCD2937E5EC030246164DFB44240,0,0,-14.5436242872079,-0.274094090778354,0.6884330552754,1.13094512912574,22.1458541397548,-4.94822788442477,-1.00274193548387,14.6233870967742,0,25,2.49323089033236,0,0,-1058.59101,0,0,148.025475158691,50.0039901733398,45.002067565918,4.548,0,0,0,0,0
00000015-db64-fde7-7e67-39c8ac533d51,1486499312.232,2017-02-07 20:28:32.233,37.4130392904818,-121.977773126664,2,0xE6100000010C7E7BBCD5937E5EC08B4AB278DEB44240,0,0,-14.5357009026831,-0.241135535643481,0.703739395193693,1.13390949263296,22.381727206627,-4.94820421148561,-1.41461538461538,13.8769230769231,0,25,2.49340023866244,0,0,-1058.59101,0,0,148.039657592773,50.0039901733398,45.002067565918,4.548,0,0,0,0,0
