AnalyzerId,EpochTime,SurveyModeTypeId,Shape,SurveyId
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,0514B92A-39AE-4111-AF16-4495440EC319,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925793,B310238A-A5AE-4E94-927B-F0F165E24522,0xE6100000010405000000C8E7576B8F7E5EC0BE19901818B542406A645FCB8E7E5EC0140366B612B54240FBAA9EC48E7E5EC0476F1BBA17B54240F82A22588F7E5EC08C1CF9EE1CB54240C8E7576B8F7E5EC0BE19901818B5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925794,0514B92A-39AE-4111-AF16-4495440EC319,0xE6100000010405000000F82A22588F7E5EC08C1CF9EE1CB54240FBAA9EC48E7E5EC0476F1BBA17B54240679735D28E7E5EC015E9FA151DB542408A5A583F8F7E5EC01830D4A321B54240F82A22588F7E5EC08C1CF9EE1CB5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925794,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE6100000010405000000F82A22588F7E5EC08C1CF9EE1CB54240FBAA9EC48E7E5EC0476F1BBA17B54240679735D28E7E5EC015E9FA151DB542408A5A583F8F7E5EC01830D4A321B54240F82A22588F7E5EC08C1CF9EE1CB5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925794,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000F82A22588F7E5EC08C1CF9EE1CB54240FBAA9EC48E7E5EC0476F1BBA17B54240679735D28E7E5EC015E9FA151DB542408A5A583F8F7E5EC01830D4A321B54240F82A22588F7E5EC08C1CF9EE1CB5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925794,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE6100000010405000000F82A22588F7E5EC08C1CF9EE1CB54240FBAA9EC48E7E5EC0476F1BBA17B54240679735D28E7E5EC015E9FA151DB542408A5A583F8F7E5EC01830D4A321B54240F82A22588F7E5EC08C1CF9EE1CB5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
43A34021-8814-8A01-9183-39D4B4DE03EB,1455925794,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE6100000010405000000F82A22588F7E5EC08C1CF9EE1CB54240FBAA9EC48E7E5EC0476F1BBA17B54240679735D28E7E5EC015E9FA151DB542408A5A583F8F7E5EC01830D4A321B54240F82A22588F7E5EC08C1CF9EE1CB5424001000000020000000001000000FFFFFFFF0000000003,FA526279-B14D-4AB6-A9A4-ED930F4013AE
