AnalyzerId,EpochTime,CreateDate,GpsLatitude,GpsLongitude,GpsFit,Shape,InstrumentStatus,ValveMask,CarSpeedNorth,CarSpeedEast,WindSpeedNorth,WindSpeedEast,WindDirectionStdDev,WeatherStationRotation,WindSpeedLateral,WindSpeedLongitudinal,ChemDetect,Species,CH4,CO2,H2OPercent,DeltaCH4,PeripheralStatus,AnalyzerStatus,CavityPressure,WarmBoxTemperature,HotBoxTemperature,MobileFlowRate,AnalyzerMode,PeakDetectorState,C2H6,C2H4,AnalyzerEthaneConcentrationUncertainty
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789250.871,2016-04-27 20:34:17.290,37.3970758455986,-121.984173100708,2,0xE6100000010C34492CB1FC7E5EC053709D61D3B24240,0,0,-0.000197949983804278,0.000942597028891598,0.26620915362462,-2.4483924032044,17.6045037737696,5.34458209191846,-1.97173652694611,2.5951497005988,0,170,1.88366636472801,0,1.20479196299936,0,0,0,148.064975904382,50.0060348510742,45.0079574584961,4.324,5,0,-0.00396411688462308,-0.013299148538516,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789251.155,2016-04-27 20:34:17.290,37.3970758453308,-121.984173097667,2,0xE6100000010C4C0529B1FC7E5EC019DD9C61D3B24240,0,0,9.8556034895978E-05,0.000966734101261461,0.351215114917452,-2.43451644625991,19.2258263291347,5.34458209191846,-1.77616766467066,3.19035928143713,0,170,1.88442911215992,0,1.19340411663037,0,0,0,148.065383911133,50.0060348510742,45.0079574584961,4.324,5,0,-0.0073403423876099,-0.00904250026036952,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789251.432,2016-04-27 20:34:17.290,37.3970758466737,-121.984173097667,2,0xE6100000010C4C0529B1FC7E5EC05EBF9F61D3B24240,0,0,0.000312629989885863,0.000923957638452748,0.43204815265268,-2.43305674387279,20.2980838083826,5.34458209191846,-1.80741741741742,3.12645645645646,0,170,1.88481105618123,0,1.21037740178834,0,0,0,148.051452636719,50.0060348510742,45.0079574584961,4.316,0,0,-0.00390594301896747,-0.0166914362436092,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789251.729,2016-04-27 20:34:17.290,37.3970758481135,-121.984173097667,2,0xE6100000010C4C0529B1FC7E5EC0E8D6A261D3B24240,0,0,0.000542160548124116,0.000878092622372648,0.518717510802004,-2.4314916478115,21.4477606002115,5.34458209191846,-1.87876876876877,2.94807807807808,0,170,1.88385436182594,0,1.22272873850214,0,0,0,148.049942016602,50.0060348510742,45.0079574584961,4.316,0,0,-0.00354938221278183,-0.000428844592611572,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789252.03,2016-04-27 20:34:17.290,37.3970758495945,-121.984173097415,2,0xE6100000010C07C028B1FC7E5EC01805A661D3B24240,0,0,0.000740656220076517,0.00081358867946823,0.609087197989552,-2.42488414433362,22.6604043976175,5.34458209191846,-1.95108108108108,2.7672972972973,0,170,1.883744285542,0,1.21180684919338,0,0,0,148.034008191979,50.0060348510742,45.0079574584961,4.316,0,0,-0.00630699477514535,0.0055575894209328,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789252.324,2016-04-27 20:34:17.290,37.3970758514473,-121.984173092491,2,0xE6100000010C887623B1FC7E5EC0AEFFA961D3B24240,0,0,0.000633431459859366,0.000591579027912436,0.719705144639738,-2.37412583624215,24.263803094555,5.34458209191846,-1.81908366533865,2.81462151394422,0,170,1.88348520369166,0,1.18466840452103,0,0,0,148.027389526367,50.0060348510742,45.0079574584961,4.316,0,0,-0.000286660300651535,-0.0103016012084386,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789252.597,2016-04-27 20:34:17.290,37.3970758531677,-121.984173087918,2,0xE6100000010C838D1EB1FC7E5EC07BB1AD61D3B24240,0,28.8695652173913,0.000533865611086298,0.000385427208610627,0.82242180938634,-2.32699312158578,25.7526733131399,5.34458209191846,-1.46559760956175,3.11372509960159,0,170,1.88314366315024,0,1.20159604350932,0,0,0,148.031010005785,50.0060348510742,45.0079574584961,4.316,0,0,0.000930523764524244,-0.0118619010739904,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789252.876,2016-04-27 20:34:17.290,37.3970758549259,-121.984173083245,2,0xE6100000010C028919B1FC7E5EC01078B161D3B24240,0,32,0.000432111501900636,0.000174744580093394,0.927395983248251,-2.27882452309081,27.2742659541113,5.34458209191846,-1.10434262948207,3.41940239043825,0,170,1.88178748391999,0,1.20588536311879,0,0,0,148.031402587891,50.0060348510742,45.0079574584961,4.316,0,0,-0.00486144162922976,-0.0012602358910069,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789253.162,2016-04-27 20:34:17.290,37.3970758560712,-121.984173083117,2,0xE6100000010CD36519B1FC7E5EC0B2EDB361D3B24240,0,32,0.000422677639723361,-0.000116984931733536,1.00910222777297,-2.25466342753759,27.8855379172802,5.34458209191846,-0.73402390438247,3.73274900398406,0,170,1.88213635894237,0,1.21083427822512,0,0,0,148.031402587891,50.0060348510742,45.0079574584961,4.316,0,0,0.003432825847817,-0.024978948376389,0.004
26F7026D-788B-0413-0D89-39D76AFCAAFE,1461789253.442,2016-04-27 20:34:24.337,37.3970758565402,-121.984173087619,2,0xE6100000010C533B1EB1FC7E5EC088EFB461D3B24240,0,32,0.000484537221068498,-0.000459367528348461,1.06968430011655,-2.24990545052815,27.7732070457422,5.34458209191846,-1.39706586826347,3.35263473053892,0,170,1.8828708972715,0,1.19455405843581,0,0,0,148.024448560632,50.0060348510742,45.0079574584961,4.294,0,0,-0.00504204117687032,-0.00795784881682496,0.004
