Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
d8d050d6-a158-4e8b-b672-15ddddd4e35b,43a34021-8814-8a01-9183-39d4b4de03eb,edbacff7-e103-c14c-9df8-39cd7b5f2a1a,fa197b16-c53f-ff50-8056-39cec9ea1f32,de734ddf-363e-49fc-8dbc-39c8c221c572,4901e67a-4c00-4436-adc0-9cfb277bb311,1450140350.236,1450141075.225,2015-12-15 00:45:50.237,2015-12-15 00:57:55.227,man-pic,B,1,Completed,0,2017-10-20 00:12:48.797,de13acd0-c158-ecac-7f48-39d18113d702,1234,2017-10-20 00:15:50.957,0
