AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141163.097,-0.77,4.17,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141164.095,-0.88,4.43,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141165.096,-0.79,4.4,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141166.096,-0.77,4.26,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141167.098,-0.36,4.5,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141168.094,-0.38,5.2,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141169.103,-0.41,4.97,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141170.101,-0.62,4.44,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141171.1,-0.16,3.78,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141172.105,-0.63,4.17,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141173.099,-1.26,3.7,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141174.1,-1.61,4.05,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141175.101,-2.21,4.03,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141176.1,-2.3,4.8,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141177.103,-3.11,5.54,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141178.103,-4.21,5.03,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141179.098,-4.63,4.49,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141180.102,-4.51,5.13,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141181.108,-4.65,5.37,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141182.102,-4.05,5.43,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141183.104,-5.01,5.77,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141184.107,-5.19,5.62,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141185.103,-4.62,5.5,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141186.108,-4.62,4.36,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141187.106,-3.88,4.04,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141188.103,-3.77,3.75,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141189.104,-4.19,3.27,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141190.108,-4.95,3.79,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141191.11,-5.67,3.5,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141192.105,-4.65,3.04,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141193.108,-4.31,3.33,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141194.115,-4.47,3.08,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141195.115,-3.5,3.66,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141196.111,-3.56,3.36,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141197.113,-3.38,3.46,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141198.115,-3.7,3.77,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141199.115,-4.52,3.36,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141200.117,-4.08,2.88,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141201.118,-3.86,3.77,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141202.111,-3.41,3.39,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141203.117,-3.93,2.94,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141204.111,-4.18,1.85,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141205.117,-4.37,2.33,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141206.114,-4.28,0.51,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141207.118,-2.02,-1.93,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141208.119,-1.09,-1.85,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141209.118,-0.48,-0.95,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141210.114,-0.2,0.07,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141211.118,-0.04,0.15,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141212.12,0.26,0.01,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141213.122,0.49,-0.11,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141214.115,0.74,-0.54,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141215.12,1.11,-0.32,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141216.121,1.97,0.07,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141217.119,3.49,0.42,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141218.125,3.4,0.94,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141219.118,2.56,3.58,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141220.119,4.26,4.31,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141221.124,4.74,3.88,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141222.119,4.15,3.25,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141223.121,3.6,3.11,0,0
43A34021-8814-8A01-9183-39D4B4DE03EB,1450141224.129,2.61,2.6,0,0
