Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
D712C66B-7A4A-41DB-A28B-DC1C2B3F5963,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,0514B92A-39AE-4111-AF16-4495440EC319,1456339965.037,1456340490.665,2016-02-24 18:52:45.037,2016-02-24 19:01:30.667,assessment,B,0.035,Completed,0,2016-02-24 19:01:57.917,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.668b5fc,2016-02-24 19:01:57.917
