AnalyzerId,EpochTime,Shape,SurveyId
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535002,0xE6100000010408000000BDD4329AE98E5EC04486D3D8B0BD4240BA482DF6E98E5EC0B1C086ADB1BD42406A94A0BAE98E5EC09AFEC911B2BD4240BDD4329AE98E5EC04486D3D8B0BD4240BDD4329AE98E5EC04486D3D8B0BD4240A3D17B55E18E5EC0CF08EBB99DBD4240E4FB43D2E68E5EC06A7C1B0296BD4240BDD4329AE98E5EC04486D3D8B0BD4240020000000200000000020400000003000000FFFFFFFF0000000006000000000000000003000000000100000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535003,0xE610000001040800000070777178E98E5EC05659C48AB0BD42408DFEB42CEA8E5EC040AD8E50B1BD4240BA482DF6E98E5EC0B1C086ADB1BD424070777178E98E5EC05659C48AB0BD424070777178E98E5EC05659C48AB0BD42400FBB7930E18E5EC0DF35AE74A7BD4240A3D17B55E18E5EC0CF08EBB99DBD424070777178E98E5EC05659C48AB0BD4240020000000200000000020400000003000000FFFFFFFF0000000006000000000000000003000000000100000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535004,0xE61000000104050000006E5A5258EA8E5EC0DBF17203B1BD4240079256ECE38E5EC0C2FFFA7BA4BD42400FBB7930E18E5EC0DF35AE74A7BD42408DFEB42CEA8E5EC040AD8E50B1BD42406E5A5258EA8E5EC0DBF17203B1BD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535005,0xE610000001040500000048B6EF83EA8E5EC0773657B6B0BD4240DE7CDA0BE78E5EC04F165FDDA3BD4240079256ECE38E5EC0C2FFFA7BA4BD42406E5A5258EA8E5EC0DBF17203B1BD424048B6EF83EA8E5EC0773657B6B0BD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535074,0xE61000000104050000001AF359F7D78E5EC0B8775703CFBD4240B2099227D78E5EC0C2DC11B3BABD42400D6178E0D68E5EC07B0E10E4CBBD4240BB9C5C7DD78E5EC0C625BC4BCFBD42401AF359F7D78E5EC0B8775703CFBD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535075,0xE6100000010405000000BB9C5C7DD78E5EC0C625BC4BCFBD42400D6178E0D68E5EC07B0E10E4CBBD4240416D00A1D68E5EC04AEE6D77CDBD4240CF2B8F07D78E5EC023F0FA90CFBD4240BB9C5C7DD78E5EC0C625BC4BCFBD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535076,0xE6100000010405000000CF2B8F07D78E5EC023F0FA90CFBD4240416D00A1D68E5EC04AEE6D77CDBD424021BF9C7AD68E5EC067B2531ACFBD4240C57C12ADD68E5EC083DD50FCCFBD4240CF2B8F07D78E5EC023F0FA90CFBD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535077,0xE6100000010405000000C57C12ADD68E5EC083DD50FCCFBD424021BF9C7AD68E5EC067B2531ACFBD424004F2DF72D68E5EC0CF7B0A51D0BD4240AA234581D68E5EC08C9DF883D0BD4240C57C12ADD68E5EC083DD50FCCFBD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535078,0xE6100000010405000000AA234581D68E5EC08C9DF883D0BD424004F2DF72D68E5EC0CF7B0A51D0BD424002A4B482D68E5EC08633350FD1BD424002A4B482D68E5EC08633350FD1BD4240AA234581D68E5EC08C9DF883D0BD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535080,0xE6100000010405000000F48D5E09D78E5EC03B1473FFD1BD42402207C253D68E5EC0AB2383FDCFBD42404EF5E2B2D68E5EC008E64F9ED1BD42404EF5E2B2D68E5EC008E64F9ED1BD4240F48D5E09D78E5EC03B1473FFD1BD424001000000020000000001000000FFFFFFFF0000000003,28B478E8-EB89-4F5D-BFFB-CB2D688D98B4
