Id,AnalyzerId,EpochTime,UserId,Lat,Lon,Text,Deleted
0693AD44-1814-4E58-BA89-FDCD49871C15,B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535840.87771,C67BAF53-693B-78F8-0498-39D76B0009AA,37.4824272374844,-122.232493242548,smallest leak,False
990D5E12-84E6-44C8-959A-58903CE65CDA,B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479534986.308,C67BAF53-693B-78F8-0498-39D76B0009AA,37.482485598227,-122.232456932624,could not complete iso capture,False
57273762-02F4-4D8B-9D4C-26C9289E3BDA,B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535840.87771,C67BAF53-693B-78F8-0498-39D76B0009AA,37.4824272374844,-122.232493242548,located on the corner,False
D0037DDD-5BF2-4AAE-BC47-AF73A5AF3396,B89BF795-F1FA-45E6-A6DC-F674A84F5E47,1479535840.87771,C67BAF53-693B-78F8-0498-39D76B0009AA,37.4824272374844,-122.232493242548,test,False
