AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167691.701,-1.52,0.33,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167692.696,-1.65,0.9,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167693.697,-1.17,0.73,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167694.699,-1.33,0.64,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167695.703,-1.15,0.62,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167696.701,-2.22,0.18,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167697.703,-2.85,-0.13,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167698.706,-3,-0.24,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167699.704,-2.49,-0.41,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167700.702,-2.3,-0.06,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167701.706,-2.01,-0.27,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167702.706,-1.85,-0.61,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167703.703,-2.15,-0.64,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167704.705,-1.71,-0.64,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167705.706,-1.84,-0.26,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167706.711,-2.27,-0.09,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167707.711,-2.34,-0.14,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167708.706,-2.31,-0.09,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167709.706,-1.6,1.02,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167710.711,-1.91,1.22,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167711.712,-1.6,1.54,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167712.713,-1.45,3.28,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167713.713,-1.04,5.11,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167714.716,-1.16,7.71,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167715.711,-0.89,9.01,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167716.716,-0.53,10.34,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167717.711,-0.28,12.2,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167718.712,-0.33,13.47,0,0
45e3bfbc-e42c-459a-91a2-39cfd6851706,1456167719.71,-0.86,14.58,0,0
