Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
2d7b37fc-6b24-4337-ac51-ed367d66c726,d2ccc285-2bd3-5d22-667e-39d823d4d255,eda5a3a0-7b86-a343-69f6-39d8a7186dc1,ae226f93-63fb-181b-f319-39d8a7193208,a4897d62-26a6-48e5-9966-39d23a68b161,b310238a-a5ae-4e94-927b-f0f165e24522,1471069106.965,1471097905.378,2016-08-13 06:18:26.967,2016-08-13 14:18:25.377,8hoursurvey05,E,0.035,Completed,0,2017-10-30 04:07:10.657,00000000-0000-0000-0001-000000000000,1234,2017-10-30 04:07:11.390,0
