Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
bd897776-cfa5-80df-2bd8-39dd2cb49fbc,f5970731-ce37-f7f3-db5f-39d7e2d02053,bfeea4f3-093d-b963-4ae6-39d7b44d9899,c4890397-d624-7d79-ca78-39d895db6962,b195d287-52ba-ffa4-9405-39d60dae335c,e9dd9f53-e5cb-45b3-9517-9dc8e0276c6d,1486503789.322,1486503804.497,2017-02-07 21:43:09.323,2017-02-07 21:43:24.497,daysurvey8,C,0.035,Completed,0,2017-10-19 21:06:22.457,00000000-0000-0000-0001-000000000000,1234,2017-10-19 21:06:28.293,0
