SurveyId,Order,Mode,Shape
DB2110D5-096A-4F70-B1FC-E6EC86191597,0,4,0xE61000000114546D3496B07E5EC00E96FFBAB7B54240B1600097B07E5EC007ED80BCB7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,1,4,0xE61000000114ED85D395B07E5EC091C1EFD1B7B54240AA2FFB96B07E5EC067BE70D4B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,2,4,0xE610000001142AD6BBD1B47E5EC0BA6F79FAB1B54240FE1E57FEB37E5EC04C790643B0B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,3,0,0xE61000000114B1600097B07E5EC007ED80BCB7B54240E78DA395B07E5EC0DDD8DEC4B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,4,0,0xE6100000011440162995B07E5EC06AEC28CFB7B5424019848D95B07E5EC0D15796CFB7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,5,0,0xE61000000114AA2FFB96B07E5EC067BE70D4B7B542402FC16B96B07E5EC0FF08B5D3B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,6,0,0xE61000000114FE1E57FEB37E5EC04C790643B0B54240D014F9FDB37E5EC0AAA7DD43B0B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,7,0,0xE61000000114DC02249CB07E5EC0ABC60DC4B7B542400BE0D299B07E5EC007A595C4B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,8,2,0xE61000000114E78DA395B07E5EC0DDD8DEC4B7B5424047FB3996B07E5EC06AAB50C8B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,9,2,0xE6100000011419848D95B07E5EC0D15796CFB7B54240A4A67F95B07E5EC006D9E5D1B7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,10,1,0xE6100000011447FB3996B07E5EC06AAB50C8B7B5424040162995B07E5EC06AEC28CFB7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,11,1,0xE61000000104050000002D915EBAB17E5EC00E9F1E6AB7B5424041D6F019B47E5EC036DC259DB7B542409C9DC271B57E5EC009FF2A98B6B54240506043C9B57E5EC0DFE65E56B4B542402AD6BBD1B47E5EC0BA6F79FAB1B5424001000000010000000001000000FFFFFFFF0000000002
DB2110D5-096A-4F70-B1FC-E6EC86191597,12,1,0xE610000001040B000000FD5B6D1BA17E5EC03EAC68F388B542401A02C5359E7E5EC0B583777F80B54240F7051DE79C7E5EC04E3EB06880B542409DED120E9D7E5EC0920038C082B542405522674BA17E5EC00534173989B542400B76CC25AF7E5EC05F378CEEA6B54240815B086FAF7E5EC0A165EDC9A8B5424034380E8BAE7E5EC0172FA925ADB542408D2BD679AE7E5EC07F0FF78EB5B54240B4BF920EAF7E5EC0A62C5025B7B54240DC02249CB07E5EC0ABC60DC4B7B5424001000000010000000001000000FFFFFFFF0000000002
DB2110D5-096A-4F70-B1FC-E6EC86191597,13,3,0xE610000001142FC16B96B07E5EC0FF08B5D3B7B542402D915EBAB17E5EC00E9F1E6AB7B54240
DB2110D5-096A-4F70-B1FC-E6EC86191597,14,3,0xE61000000114D014F9FDB37E5EC0AAA7DD43B0B54240FD5B6D1BA17E5EC03EAC68F388B54240
