SurveyId,Order,Mode,Shape
51961F38-237B-4FE9-9B7D-9035A0633FE8,0,0,0xE61000000104170000006CA9F287A97E5EC09F5357CBAEB542405D37947CA17E5EC0B5342D6CB9B5424021AF902FA07E5EC0FA1122C4BCB54240F3D3CD9FA07E5EC00D463D55C1B542403F0BABC3A47E5EC0901CED57C9B54240E9FCCDF8A77E5EC0F89EC618C9B5424080A0C398B07E5EC0E6B8DBD3BEB54240C220DCEDB47E5EC015AAB46EB8B54240DAB5B272B57E5EC0EB22F85AB4B54240F549AA23997E5EC0B8E976D577B5424066F7F9E6927E5EC07C2EC20569B54240CAE8FE72907E5EC0B34D96FA5EB542402BFE7D2D8F7E5EC059837E4F5FB542408FB65F618F7E5EC08AE2F2FB61B542403DB3E988927E5EC099C379D86AB542409F23141C9D7E5EC05DEEC5F583B5424082D41E049E7E5EC09B50832C85B54240F1C18DE09E7E5EC02F1671DA84B54240659B11D39E7E5EC0918D9BAB82B5424071039CED957E5EC0D8F5956A6EB542409711CFF4927E5EC0D3F8CD0C63B542407F11C21D927E5EC03ECE28AE5BB54240A86AA54C927E5EC0257C863C48B5424001000000010000000001000000FFFFFFFF0000000002
51961F38-237B-4FE9-9B7D-9035A0633FE8,1,0,0xE6100000010419000000DF748C9E927E5EC065EBF82D21B54240A671E973927E5EC042459A3D00B542409CCB8260937E5EC0239DEE28E7B4424015623D26947E5EC0F4D7A666ABB44240F7F799E7947E5EC0B9856D8890B44240D2CC8802967E5EC08C18DBD58CB442403B0E769E987E5EC09664B0DD8BB442408C033366C57E5EC0F80DDB208CB4424094CE2C0DDD7E5EC07CB5A8EC91B44240ECF76CA3E97E5EC0DCD2509B92B4424004314AA3037F5EC0DA9E9CBC91B442407F48A448067F5EC02F3DBB8890B442404E36878F077F5EC0CA39CCCD8DB44240844AB1EE077F5EC07378362F87B44240D64A22A7077F5EC0B0ED000E32B4424066AA8119067F5EC05811091625B4424004BD4484007F5EC034549DAC07B44240EE03FACAFF7E5EC0F483F561FFB34240A8C98084FF7E5EC001A56E17F2B342404F120262FF7E5EC0201721C1ACB34240BBCEB92A017F5EC0B6AF80F09AB342408428A88B057F5EC096EA35F07EB34240D349D400057F5EC0103A29267CB34240E3288574037F5EC0EECD87D179B34240FDB80A0CFE7E5EC0C176707177B3424001000000010000000001000000FFFFFFFF0000000002
