Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,LeakRate,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
D5F3DDA7-6BD7-4397-9DC3-703E5ECB22A6,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,B310238A-A5AE-4E94-927B-F0F165E24522,1461780990.934,1461782385.715,2016-04-27 18:16:30.933,2016-04-27 18:39:45.717,EthaneStnd3,C,0.035,1.16667,Completed,0,2016-04-27 18:39:59.037,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.a701ff6,2016-04-27 18:39:59.037
