Id,AnalyzerId,EpochTime,UserId,Lat,Lon,Text,Deleted
073EA26C-459F-4DCE-B71E-B78473A25F01,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135587.99073,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.4200954970143,-121.979214273525,15.6/12.30,0
46CE0DBA-5921-4C13-8CC6-867EE2F63A59,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135717.98806,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.4184330041174,-121.978758578401,13.0/7.97,0
6C65569E-8FFF-4024-BE34-49A2F8596476,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135717.84125,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.4184402342325,-121.978765316817,13.7/8.20,0
D4A0CD04-B16E-4B13-91FA-F2E57E9FC2D4,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135718.72501,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.4183968203169,-121.978724933131,9.4/9.44,0
DD0961A1-A594-498E-A8B8-2B289970B64F,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135733.94973,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.417847782666,-121.97821198977,6.0/3.02,0
1D514DD9-6C8F-4D68-8F48-427389A8B0D0,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135027.601,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.40949150556,-121.984784066087,Ref Gas Passed,0
0A063C6B-7649-4D37-AC8E-1544172EA901,43A34021-8814-8A01-9183-39D4B4DE03EB,1450135794.043,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.417882804528,-121.978173018583,Not Natural Gas,0
E41192A0-F063-4BB6-994B-3A36FCE6D1D0,43A34021-8814-8A01-9183-39D4B4DE03EB,1450136424.551,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.4199659326102,-121.979434766985,Ref Gas Canceled,0
952FC9D7-AF77-4B79-92B5-CCABCFBC9702,43A34021-8814-8A01-9183-39D4B4DE03EB,1450136505.164,DE734DDF-363E-49FC-8DBC-39C8C221C572,37.41979170218,-121.978525941047,IsO Cap canceled,0
