Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,LeakRate,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
34B7DECB-2450-417E-A539-5795074E59E1,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,4901E67A-4C00-4436-ADC0-9CFB277BB312,1461793395.973,1461794069.983,2016-04-27 21:43:15.973,2016-04-27 21:54:29.983,EthaneOpertor1,D,5,166.667,Completed,0,2016-04-27 21:54:41.153,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.a701ff6,2016-04-27 21:54:41.153
