Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
4BFB5373-1507-44D9-8BAE-032C0BF0CC8D,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,4901e67a-4c00-4436-adc0-9cfb277bb312,1450138462.953,1450140162.751,2015-12-15 00:14:22.953,2015-12-15 00:42:42.750,op-pic,B,5,Completed,0,2017-11-04 01:11:43.933,DE13ACD0-C158-ECAC-7F48-39D18113D702,1234,2017-11-04 01:11:54.850,0
