AnalyzerId,EpochTime,GpsTime,GpsLatitude,GpsLongitude,GpsFit,GPSLatitudeUncertainty,GPSLongitudeUncertainty
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363308.933,11304,37.3969930198333,-121.984226112667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363309.933,11305,37.3969928953333,-121.984226112667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363310.935,11306,37.3969927656667,-121.984226115833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363311.926,11307,37.396992625,-121.984226143333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363312.927,11308,37.3969925146667,-121.984226138333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363313.929,11309,37.3969924648333,-121.984226137167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363314.931,11310,37.3969923906667,-121.984226146667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363315.932,11311,37.3969922776667,-121.984226147833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363316.934,11312,37.3969921588333,-121.984226158667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363317.936,11313,37.3969920835,-121.984226156667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363318.927,11314,37.3969921448333,-121.984226154333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363319.929,11315,37.3969922285,-121.984226141667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363320.931,11316,37.3969923135,-121.984226142833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363321.932,11317,37.3969923621667,-121.984226155667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363322.934,11318,37.3969924505,-121.984226144333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363323.936,11319,37.3969925443333,-121.984226117167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363324.926,11320,37.396992625,-121.984226117333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363325.928,11321,37.3969927658333,-121.984226104833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363326.93,11322,37.3969928773333,-121.984226118833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363327.931,11323,37.3969929585,-121.984226118667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363328.933,11324,37.3969930158333,-121.9842261235,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363329.935,11325,37.396992997,-121.9842261455,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363330.936,11326,37.3969929578333,-121.984226160667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363331.927,11327,37.3969928333333,-121.984226185333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363332.928,11328,37.3969926593333,-121.984226219167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363333.93,11329,37.3969924603333,-121.9842262475,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363334.932,11330,37.3969922836667,-121.984226278,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363335.933,11331,37.3969921028333,-121.984226295667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363336.935,11332,37.3969919895,-121.9842262995,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363337.926,11333,37.3969919708333,-121.9842262815,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363338.927,11334,37.3969919485,-121.984226279,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363339.929,11335,37.3969919416667,-121.984226248333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363340.931,11336,37.3969919136667,-121.984226239667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363341.932,11337,37.3969918751667,-121.984226247667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363342.934,11338,37.3969919088333,-121.984226236,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363343.925,11339,37.39699201,-121.984226233667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363344.928,11340,37.3969921198333,-121.984226251167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363345.93,11341,37.3969922315,-121.984226249,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363346.932,11342,37.39699241,-121.984226255667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363347.932,11343,37.3969925631667,-121.984226259,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363348.934,11344,37.3969926745,-121.9842262455,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363349.925,11345,37.3969926961667,-121.984226241667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363350.926,11346,37.3969927076667,-121.984226229333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363351.928,11347,37.3969927593333,-121.984226204833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363352.929,11348,37.3969927215,-121.9842261945,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363353.929,11349,37.39699266,-121.984226174333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363354.931,11350,37.3969925213333,-121.9842261625,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363355.933,11351,37.3969923953333,-121.984226152333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363356.934,11352,37.3969923095,-121.9842261535,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363357.925,11353,37.3969922998333,-121.9842261545,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363358.927,11354,37.3969923325,-121.984226159833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363359.928,11355,37.396992335,-121.984226161167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363360.93,11356,37.3969923398333,-121.984226159,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363361.932,11357,37.396992361,-121.984226129833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363362.933,11358,37.3969923731667,-121.984226123,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363363.935,11359,37.3969923985,-121.984226101167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363364.926,11360,37.396992392,-121.984226081667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363365.926,11361,37.396992331,-121.984226059167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363366.928,11362,37.3969922851667,-121.984226042,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363367.93,11363,37.3969922955,-121.98422604,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363368.931,11364,37.396992342,-121.984226057333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363369.933,11365,37.3969924151667,-121.984226047833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363370.934,11366,37.3969924511667,-121.984226054,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363371.924,11367,37.3969925001667,-121.984226065833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363372.926,11368,37.3969925556667,-121.984226093333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363373.928,11369,37.3969925833333,-121.984226104,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363374.929,11370,37.3969925953333,-121.984226102667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363375.931,11371,37.396992568,-121.984226104333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363376.933,11372,37.3969925866667,-121.984226104,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363377.934,11373,37.3969925855,-121.9842261185,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363378.925,11374,37.3969925688333,-121.984226117833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363379.927,11375,37.3969924971667,-121.9842261175,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363380.928,11376,37.3969924785,-121.984226124,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363381.93,11377,37.3969924736667,-121.984226134667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363382.932,11378,37.396992492,-121.984226142333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363383.933,11379,37.3969924613333,-121.984226162167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363384.924,11380,37.396992522,-121.984226157,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363385.926,11381,37.3969926563333,-121.984226129167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363386.926,11382,37.3969927776667,-121.984226104667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363387.928,11383,37.396992914,-121.984226093333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363388.93,11384,37.3969930191667,-121.984226088,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363389.931,11385,37.3969930916667,-121.984226091167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363390.933,11386,37.3969931515,-121.984226058333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363391.924,11387,37.3969932128333,-121.984226080167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363392.925,11388,37.3969933296667,-121.984226093667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363393.927,11389,37.3969933733333,-121.984226078,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363394.929,11390,37.3969934236667,-121.984226048,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363395.93,11391,37.396993433,-121.9842260625,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363396.932,11392,37.3969934448333,-121.984226062833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363397.934,11393,37.3969933881667,-121.984226067,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363398.924,11394,37.3969933445,-121.984226066333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363399.926,11395,37.396993325,-121.984226056833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363400.928,11396,37.3969934041667,-121.984226040333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363401.929,11397,37.3969934971667,-121.984226035667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363402.931,11398,37.3969935386667,-121.984226040167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363403.933,11399,37.3969936348333,-121.984226050167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363404.923,11400,37.3969937025,-121.9842260775,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363405.925,11401,37.3969937113333,-121.984226071333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363406.927,11402,37.3969937225,-121.984226067333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363407.928,11403,37.396993751,-121.984226063167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363408.93,11404,37.3969938366667,-121.984226057833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363409.932,11405,37.3969938941667,-121.9842260405,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363410.933,11406,37.3969939481667,-121.984225997667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363411.924,11407,37.39699398,-121.9842259875,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363412.926,11408,37.3969940331667,-121.984225962,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363413.927,11409,37.3969940743333,-121.984225931833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363414.929,11410,37.3969940675,-121.984225913333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363415.931,11411,37.3969940293333,-121.984225901333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363416.932,11412,37.3969940056667,-121.984225893167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363417.923,11413,37.3969939826667,-121.984225873833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363418.925,11414,37.3969939958333,-121.984225866333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363419.926,11415,37.3969939823333,-121.984225875,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363420.928,11416,37.3969939808333,-121.984225889167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363421.93,11417,37.3969940173333,-121.984225905167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363422.931,11418,37.3969940891667,-121.984225918,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363423.933,11419,37.3969941078333,-121.984225926167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363424.924,11420,37.3969941258333,-121.984225934,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363425.925,11421,37.3969941555,-121.984225931,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363426.927,11422,37.396994232,-121.984225943667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363427.929,11423,37.3969943523333,-121.984225939167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363428.93,11424,37.3969944428333,-121.984225974333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363429.932,11425,37.3969945256667,-121.984225981667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363430.934,11426,37.3969946018333,-121.984225989833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363431.923,11427,37.396994642,-121.984225984167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363432.925,11428,37.3969946941667,-121.984225966667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363433.927,11429,37.3969947158333,-121.984225950833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363434.928,11430,37.3969946928333,-121.984225945,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363435.93,11431,37.3969946781667,-121.98422591,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363436.932,11432,37.3969946365,-121.984225909333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363437.933,11433,37.3969946535,-121.984225888667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363438.924,11434,37.3969946401667,-121.984225902167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363439.926,11435,37.3969946076667,-121.9842258995,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363440.927,11436,37.3969946061667,-121.984225900167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363441.929,11437,37.3969945798333,-121.9842259055,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363442.931,11438,37.3969945626667,-121.984225882,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363443.932,11439,37.3969945875,-121.984225890333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363444.923,11440,37.3969945793333,-121.984225905167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363445.925,11441,37.3969945091667,-121.984225917667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363446.926,11442,37.3969944398333,-121.9842259385,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363447.928,11443,37.3969943683333,-121.984225978833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363448.93,11444,37.3969942895,-121.984226007,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363449.931,11445,37.3969942533333,-121.984226045833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363450.922,11446,37.3969941945,-121.984226047833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363451.924,11447,37.3969940913333,-121.9842260535,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363452.925,11448,37.3969940216667,-121.984226054167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363453.927,11449,37.3969940193333,-121.984226038333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363454.929,11450,37.3969940695,-121.984226019833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363455.93,11451,37.3969941298333,-121.984225997333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363456.932,11452,37.3969942558333,-121.984225958833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363457.923,11453,37.3969944621667,-121.9842259285,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363458.924,11454,37.3969945845,-121.984225897667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363459.926,11455,37.3969946625,-121.984225881,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363460.928,11456,37.3969947348333,-121.984225855667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363461.929,11457,37.3969948446667,-121.984225856167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363462.931,11458,37.3969948696667,-121.984225845667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363463.933,11459,37.396994821,-121.984225850833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363464.923,11460,37.3969948048333,-121.984225879333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363465.925,11461,37.3969947343333,-121.984225884667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363466.927,11462,37.3969946755,-121.9842258915,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363467.928,11463,37.3969946488333,-121.984225893,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363468.93,11464,37.3969945688333,-121.984225888833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363469.932,11465,37.3969944156667,-121.9842259075,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363470.922,11466,37.3969942698333,-121.984225921,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363471.924,11467,37.3969941333333,-121.984225929167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363472.926,11468,37.3969939851667,-121.984225931333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363473.927,11469,37.3969938541667,-121.984225921833,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363474.929,11470,37.3969938491667,-121.984225914167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363475.931,11471,37.3969939241667,-121.984225921167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363476.932,11472,37.396994061,-121.984225908333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363477.923,11473,37.3969942141667,-121.984225909167,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363478.925,11474,37.396994279,-121.984225918333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363479.926,11475,37.3969943168333,-121.9842259045,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363480.928,11476,37.3969943058333,-121.984225897667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363481.93,11477,37.3969943388333,-121.984225885667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363482.931,11478,37.3969943593333,-121.984225892333,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363483.922,11479,37.3969943775,-121.984225886667,2,0,0
00000015-DB64-FDE7-7E67-39C8AC533D50,1484363484.924,11480,37.3969944343333,-121.984225884333,2,0,0
