AnalyzerId,EpochTime,SurveyModeTypeId,Shape,SurveyId
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,0514B92A-39AE-4111-AF16-4495440EC319,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,E9DD9F53-E5CB-45B3-9517-9DC8E0276C6D,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138542,B310238A-A5AE-4E94-927B-F0F165E24522,0xE61000000104050000007F82EE3FB07E5EC0E5856C07C0B54240DEB83953B07E5EC056643224C0B54240267FA446B07E5EC0F72DE710C0B54240D5B80E40B07E5EC08CACEB06C0B542407F82EE3FB07E5EC0E5856C07C0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138547,0514B92A-39AE-4111-AF16-4495440EC319,0xE61000000104050000003864A82FB07E5EC050483A1CC0B54240E667D949B37E5EC02A01EFECC4B542406A5AF7C9B07E5EC014CAE3E5C0B542405260E03DB07E5EC02DF84409C0B542403864A82FB07E5EC050483A1CC0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138547,4901E67A-4C00-4436-ADC0-9CFB277BB310,0xE61000000104050000003864A82FB07E5EC050483A1CC0B54240E667D949B37E5EC02A01EFECC4B542406A5AF7C9B07E5EC014CAE3E5C0B542405260E03DB07E5EC02DF84409C0B542403864A82FB07E5EC050483A1CC0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138547,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000003864A82FB07E5EC050483A1CC0B542409256BE5FB37E5EC03650E80EC5B542406A5AF7C9B07E5EC014CAE3E5C0B542405260E03DB07E5EC02DF84409C0B542403864A82FB07E5EC050483A1CC0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
34A34021-8814-8A01-9183-39D4B4DE03BE,1450138547,4901E67A-4C00-4436-ADC0-9CFB277BB312,0xE61000000104050000003864A82FB07E5EC050483A1CC0B54240E667D949B37E5EC02A01EFECC4B542406A5AF7C9B07E5EC014CAE3E5C0B542405260E03DB07E5EC02DF84409C0B542403864A82FB07E5EC050483A1CC0B5424001000000020000000001000000FFFFFFFF0000000003,1556AC85-A125-0347-2A02-39D4B529C6BD
