AnalyzerId,EpochTime,Shape,SurveyId
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140377,0xE61000000104050000001D612892B57E5EC05BF4CACCB7B542406D96A2C7B57E5EC060D82F12B9B54240E74ACAFEB57E5EC00D0AD67AB7B542402CF07807B67E5EC0610F16E3B6B542401D612892B57E5EC05BF4CACCB7B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140378,0xE6100000010405000000C7CA9A1EB57E5EC0B97F55C3B8B5424094A001EDB57E5EC0700C3B6BBBB542406D96A2C7B57E5EC060D82F12B9B542401D612892B57E5EC05BF4CACCB7B54240C7CA9A1EB57E5EC0B97F55C3B8B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140379,0xE6100000010405000000AA7702ABB47E5EC02A7288B8B9B542406A4B1DE4B57E5EC034DB91C1BCB5424094A001EDB57E5EC0700C3B6BBBB54240C7CA9A1EB57E5EC0B97F55C3B8B54240AA7702ABB47E5EC02A7288B8B9B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140380,0xE6100000010405000000F1489B2EB47E5EC0D6093FA3BAB54240970A2239B67E5EC05D3A6204BFB542406A4B1DE4B57E5EC034DB91C1BCB54240AA7702ABB47E5EC02A7288B8B9B54240F1489B2EB47E5EC0D6093FA3BAB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140381,0xE6100000010405000000F7AC4AA6B37E5EC029F23D86BBB5424008ED3081B67E5EC0A3755435C1B54240970A2239B67E5EC05D3A6204BFB54240F1489B2EB47E5EC0D6093FA3BAB54240F7AC4AA6B37E5EC029F23D86BBB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140382,0xE61000000104050000005AA09B05B37E5EC023D7F26FBCB54240A310B7F9B57E5EC0FC905432C2B5424008ED3081B67E5EC0A3755435C1B54240F7AC4AA6B37E5EC029F23D86BBB542405AA09B05B37E5EC023D7F26FBCB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140383,0xE61000000104050000006646C352B27E5EC07B704E57BDB54240D668624FB57E5EC084848318C3B54240A310B7F9B57E5EC0FC905432C2B542405AA09B05B37E5EC023D7F26FBCB542406646C352B27E5EC07B704E57BDB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140384,0xE6100000010405000000496D3D9EB17E5EC0AB1F6139BEB54240D3B5DDA1B47E5EC07E7CF8E8C3B54240D668624FB57E5EC084848318C3B542406646C352B27E5EC07B704E57BDB54240496D3D9EB17E5EC0AB1F6139BEB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140385,0xE610000001040500000091F9BAEBB07E5EC08C16DA18BFB54240BFC579EEB37E5EC066378EB3C4B54240D3B5DDA1B47E5EC07E7CF8E8C3B54240496D3D9EB17E5EC0AB1F6139BEB5424091F9BAEBB07E5EC08C16DA18BFB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140386,0xE6100000010405000000C71E903AB07E5EC00FEE10F7BFB542408AD4EE36B37E5EC06575C484C5B54240BFC579EEB37E5EC066378EB3C4B5424091F9BAEBB07E5EC08C16DA18BFB54240C71E903AB07E5EC00FEE10F7BFB5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140387,0xE61000000104050000009773C683AF7E5EC068B135D7C0B54240EFE8FB80B27E5EC0D691C072C6B542408AD4EE36B37E5EC06575C484C5B54240C71E903AB07E5EC00FEE10F7BFB542409773C683AF7E5EC068B135D7C0B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140388,0xE6100000010405000000D640EBC8AE7E5EC026DA5DB9C1B542406C150ECEB17E5EC0644D556FC7B54240EFE8FB80B27E5EC0D691C072C6B542409773C683AF7E5EC068B135D7C0B54240D640EBC8AE7E5EC026DA5DB9C1B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140389,0xE6100000010405000000625B0E0DAE7E5EC0DE27609EC2B542400B027514B17E5EC05898B666C8B542406C150ECEB17E5EC0644D556FC7B54240D640EBC8AE7E5EC026DA5DB9C1B54240625B0E0DAE7E5EC0DE27609EC2B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140390,0xE6100000010405000000278F5D58AD7E5EC00D6CD77CC3B54240AF349D5BB07E5EC0F8384F4CC9B542400B027514B17E5EC05898B666C8B54240625B0E0DAE7E5EC0DE27609EC2B54240278F5D58AD7E5EC00D6CD77CC3B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140391,0xE61000000104050000001F9617AAAC7E5EC060130455C4B5424079AEADA7AF7E5EC0B64EB747CAB54240AF349D5BB07E5EC0F8384F4CC9B54240278F5D58AD7E5EC00D6CD77CC3B542401F9617AAAC7E5EC060130455C4B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
43A34021-8814-8A01-9183-39D4B4DE03EB,1450140392,0xE610000001040500000007D989FDAB7E5EC04E552D2BC5B542401201C1FBAE7E5EC05706593FCBB5424079AEADA7AF7E5EC0B64EB747CAB542401F9617AAAC7E5EC060130455C4B5424007D989FDAB7E5EC04E552D2BC5B5424001000000020000000001000000FFFFFFFF0000000003,D8D050D6-A158-4E8B-B672-15DDDDD4E35B
