Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted,Snapped
3530E878-27D3-4973-8AF1-9554BCBD93DB,3029DBB8-F824-491D-8D90-6CBD92CFDF8F,400F642D-F2F3-4A0A-8F11-601F9FDCC217,D0A26D43-301D-4D5A-BA14-28B3243240B7,DE734DDF-363E-49FC-8DBC-39C8C221C572,e9dd9f53-e5cb-45b3-9517-9dc8e0276c6d,1479453342.799,1479453492.427,2016-11-18 07:15:42.800,2016-11-18 07:18:12.427,MenloNight11_17EQ01,F,5,Completed,False,2017-04-07 22:07:06.930,DE13ACD0-C158-ECAC-7F48-39D18113D702,1234,2017-04-07 22:07:08.927,0
