AnalyzerId,EpochTime,SurveyModeTypeId,Shape,SurveyId
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141188,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000649787D0B17E5EC075773AE3BDB5424065074B2BB47E5EC001C5023EC3B542408C61F316B47E5EC02CF15FA4C0B54240579DCD91B27E5EC0BD7DCAEFBCB54240649787D0B17E5EC075773AE3BDB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141189,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000085F1414B17E5EC075A2B0CDBEB54240E8AFC2F3B37E5EC0A1E4A3FFC4B5424065074B2BB47E5EC001C5023EC3B54240649787D0B17E5EC075773AE3BDB54240085F1414B17E5EC075A2B0CDBEB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141190,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000C930D569B07E5EC03F40529FBFB5424009A1C54AB37E5EC02AD8D2E5C5B54240E8AFC2F3B37E5EC0A1E4A3FFC4B54240085F1414B17E5EC075A2B0CDBEB54240C930D569B07E5EC03F40529FBFB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141191,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000F3CD70E2AF7E5EC0AF002A45C0B54240A826DAB8B27E5EC0FA3991A2C6B5424009A1C54AB37E5EC02AD8D2E5C5B54240C930D569B07E5EC03F40529FBFB54240F3CD70E2AF7E5EC0AF002A45C0B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141192,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE610000001040500000071807070AF7E5EC0FD9AD5D0C0B54240906D9537B27E5EC07CCCAC4AC7B54240A826DAB8B27E5EC0FA3991A2C6B54240F3CD70E2AF7E5EC0AF002A45C0B5424071807070AF7E5EC0FD9AD5D0C0B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141193,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000AFA9B9FDAE7E5EC00EBAC65FC1B5424013901FBFB17E5EC023C27DECC7B54240906D9537B27E5EC07CCCAC4AC7B5424071807070AF7E5EC0FD9AD5D0C0B54240AFA9B9FDAE7E5EC00EBAC65FC1B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141194,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE610000001040500000036040982AE7E5EC0435376FAC1B542408B7AB936B17E5EC0107EB981C8B5424013901FBFB17E5EC023C27DECC7B54240AFA9B9FDAE7E5EC00EBAC65FC1B5424036040982AE7E5EC0435376FAC1B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141195,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000C5477A07AE7E5EC019CDE393C2B54240790736B6B07E5EC06F554413C9B542408B7AB936B17E5EC0107EB981C8B5424036040982AE7E5EC0435376FAC1B54240C5477A07AE7E5EC019CDE393C2B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141196,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000002164EE94AD7E5EC0CCCC9221C3B54240ACA4FC41B07E5EC0516EF494C9B54240790736B6B07E5EC06F554413C9B54240C5477A07AE7E5EC019CDE393C2B542402164EE94AD7E5EC0CCCC9221C3B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141242,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000002F677C80AA7E5EC082B66A11B0B542401E8404B5AD7E5EC0E4E9E8FAB6B54240569A9482AE7E5EC0DEA6C333B6B54240BA645E3FAB7E5EC0CA6CB157AFB542402F677C80AA7E5EC082B66A11B0B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141243,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000BA645E3FAB7E5EC0CA6CB157AFB54240569A9482AE7E5EC0DEA6C333B6B5424062F9B151AF7E5EC08BAB046AB5B54240CF6BCB04AC7E5EC065E08096AEB54240BA645E3FAB7E5EC0CA6CB157AFB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141244,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000CF6BCB04AC7E5EC065E08096AEB5424062F9B151AF7E5EC08BAB046AB5B54240D352371FB07E5EC0BB323D9BB4B54240663602D0AC7E5EC042AA30CFADB54240CF6BCB04AC7E5EC065E08096AEB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141245,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000663602D0AC7E5EC042AA30CFADB54240D352371FB07E5EC0BB323D9BB4B54240DBCD21E3B07E5EC063F1BCD0B3B54240CB986998AD7E5EC08A1FA50AADB54240663602D0AC7E5EC042AA30CFADB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141246,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000CB986998AD7E5EC08A1FA50AADB54240DBCD21E3B07E5EC063F1BCD0B3B54240EA77C495B17E5EC08DF5AA21B3B5424006651A4DAE7E5EC096C5CC57ACB54240CB986998AD7E5EC08A1FA50AADB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141247,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE610000001040500000006651A4DAE7E5EC096C5CC57ACB54240EA77C495B17E5EC08DF5AA21B3B542407EAE111CB27E5EC0FE041F9CB2B54240126813D4AE7E5EC0C06268D0ABB5424006651A4DAE7E5EC096C5CC57ACB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141248,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000126813D4AE7E5EC0C06268D0ABB542407EAE111CB27E5EC0FE041F9CB2B542403A93997FB27E5EC093F9EC25B2B542404176E637AF7E5EC0A27A6B60ABB54240126813D4AE7E5EC0C06268D0ABB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141249,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE61000000104050000004176E637AF7E5EC0A27A6B60ABB542403A93997FB27E5EC093F9EC25B2B5424078E30FCCB27E5EC08DA750A3B1B54240AC53068AAF7E5EC03D098DDCAAB542404176E637AF7E5EC0A27A6B60ABB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141250,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000AC53068AAF7E5EC03D098DDCAAB5424078E30FCCB27E5EC08DA750A3B1B5424010C8EBE2B27E5EC029AC3BB3B0B5424014E257CDAF7E5EC091B6F127AAB54240AC53068AAF7E5EC03D098DDCAAB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141251,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE610000001040500000014E257CDAF7E5EC091B6F127AAB5424010C8EBE2B27E5EC029AC3BB3B0B542407E539AC5B27E5EC0C4637936AFB54240CA65CCF2AF7E5EC07A5C6D28A9B5424014E257CDAF7E5EC091B6F127AAB5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
34A34021-8814-8A01-9183-39D4B4DE03BE,1450141252,4901E67A-4C00-4436-ADC0-9CFB277BB311,0xE6100000010405000000CA65CCF2AF7E5EC07A5C6D28A9B542407E539AC5B27E5EC0C4637936AFB5424020B4A2F6B07E5EC0BB0BD630AAB54240447DFDD6AF7E5EC05DCB9EE3A7B54240CA65CCF2AF7E5EC07A5C6D28A9B5424001000000020000000001000000FFFFFFFF0000000003,2278D26F-8D69-B070-56FD-39D4B552F8F2
