Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
D8D050D6-A158-4E8B-B672-15DDDDD4E35B,43A34021-8814-8A01-9183-39D4B4DE03EB,EDBACFF7-E103-C14C-9DF8-39CD7B5F2A1A,FA197B16-C53F-FF50-8056-39CEC9EA1F32,DE734DDF-363E-49FC-8DBC-39C8C221C572,4901E67A-4C00-4436-ADC0-9CFB277BB311,1450140350.236,1450141075.225,2015-12-15 00:45:50.236,2015-12-15 00:57:55.225,man-pic,B,1,Completed,0,2016-04-26 19:06:31.203,DE13ACD0-C158-ECAC-7F48-39D18113D702,2.3.0.acfb6a4,2016-04-26 19:06:31.203
