Id,SurveyId,Name,Value
44F9E50B-0099-4F03-8532-DBEFCF79BB9B,B542F921-8D71-4333-AB17-EA48D7B9DFCF,SolarRadiation,overcast
8B9B4E1C-73E1-4BFE-AA5E-53093EA6A982,B542F921-8D71-4333-AB17-EA48D7B9DFCF,TimeOfDay,night
E31085D5-8E8A-4BB6-9548-B619FDAB5DE5,B542F921-8D71-4333-AB17-EA48D7B9DFCF,Wind,light
