AnalyzerId,EpochTime,WindSpeedLateral,WindSpeedLongitudinal,Status,Index
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213164.758,3.08,2.76,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213165.761,3.12,2.27,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213166.756,2.85,1.95,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213167.758,3,2.87,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213168.757,3.19,2.37,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213169.754,3.13,2.06,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213170.758,2.84,2.11,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213171.755,3.05,1.48,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213172.76,3.19,1.74,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213173.759,2.91,1.45,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213174.763,3.26,1.85,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213175.758,2.68,1.83,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213176.759,2.34,2.35,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213177.76,3.13,2.04,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213178.765,2.72,1.06,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213179.761,2.73,1.35,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213180.764,2.57,1.46,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213181.761,3.04,1.56,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213182.765,3.28,2.05,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213183.764,3.32,1.86,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213184.762,3.1,1.55,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213185.767,2.94,1.21,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213186.764,2.92,1.77,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213187.766,2.12,1.65,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213188.772,0.78,2.35,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213189.765,-0.67,3.08,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213190.773,-0.87,3.77,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213191.766,-0.81,4.34,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213192.77,-0.81,6.45,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213193.765,-1.13,7.09,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213194.765,-2.12,8.1,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213195.773,-3.6,10.09,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213196.768,-3.95,9.52,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213197.767,-3.23,9.01,0,0
00000015-DB64-FDE7-7E67-39C8AC533D49,1450213198.775,-2.21,9.45,0,0
