Id,AnalyzerId,SurveyorUnitId,ReferenceGasBottleId,UserId,SurveyModeTypeId,StartEpoch,EndEpoch,StartDateTime,EndDateTime,Tag,StabilityClass,MinimumAmplitude,Status,Deleted,ProcessingDateStarted,LocationId,BuildNumber,ProcessingDateCompleted
DA53A52B-0402-42D7-929B-7A9AA33ED315,D2CCC285-2BD3-5D22-667E-39D823D4D255,EDA5A3A0-7B86-A343-69F6-39D8A7186DC1,AE226F93-63FB-181B-F319-39D8A7193208,A4897D62-26A6-48E5-9966-39D23A68B161,B310238A-A5AE-4E94-927B-F0F165E24522,1470634130.77,1470662929.183,2016-08-08 05:28:50.770,2016-08-08 13:28:49.183,8hoursurvey08,E,0.035,Completed,0,2016-09-08 10:07:12.890,00000000-0000-0000-0001-000000000000,2.4.0.4e7f70c,2016-09-08 10:08:29.670
