ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0003-000000000000,1494389747,1494389758,18965
00000000-0000-0000-0001-000000000000,1483511535,1483511561,61992
00000000-0000-0000-0008-000000000000,1483511349,1483511351,3664
00000000-0000-0000-0007-000000000000,1483511363,1483511373,13619
00000000-0000-0000-0002-000000000000,1483511413,1483511416,3636
00000000-0000-0000-0010-000000000000,1483511433,1483511464,37500
00000000-0000-0000-0011-000000000000,1475889743,1475889922,250174
00000000-0000-0000-0018-000000000000,1494389761,1494389782,32015
