ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0002-000000000000,1487693996,1487693998,2961
00000000-0000-0000-0010-000000000000,1487693998,1487694024,30976
00000000-0000-0000-0018-000000000000,1494385366,1494386791,2446524
00000000-0000-0000-0007-000000000000,1487693928,1487693995,126477
00000000-0000-0000-0001-000000000000,1496114860,1496114906,65004
00000000-0000-0000-0003-000000000000,1494385372,1494385372,1125
00000000-0000-0000-0008-000000000000,1487693930,1487693932,2028
