ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0003-000000000000,1494383789,1494383889,154995
00000000-0000-0000-0001-000000000000,03/24/2017 02:07:56,03/24/2017 02:09:18,113200
00000000-0000-0000-0008-000000000000,03/24/2017 02:07:51,03/24/2017 02:07:53,5288
00000000-0000-0000-0007-000000000000,03/24/2017 02:07:54,03/24/2017 02:08:05,15696
00000000-0000-0000-0002-000000000000,03/24/2017 02:09:19,03/24/2017 02:09:22,3245
00000000-0000-0000-0010-000000000000,03/24/2017 02:09:23,03/24/2017 02:09:59,57281
00000000-0000-0000-0018-000000000000,1494383901,1494383903,2364
