ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0007-000000000000,1485241820,1485241832,13932
00000000-0000-0000-0002-000000000000,1485241906,1485241910,3883
00000000-0000-0000-0010-000000000000,1485241911,1485241935,28840
00000000-0000-0000-0008-000000000000,1485241821,1485241822,3131
00000000-0000-0000-0011-000000000000,1496110503,1496110786,386982
00000000-0000-0000-0001-000000000000,1496110871,1496110905,62004
00000000-0000-0000-0003-000000000000,1494382468,1494382479,21185
