ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0007-000000000000,1487684046,1487684054,14815
00000000-0000-0000-0002-000000000000,1487684076,1487684079,2740
00000000-0000-0000-0010-000000000000,1487684079,1487684087,12559
00000000-0000-0000-0008-000000000000,1487684049,1487684050,1519
00000000-0000-0000-0011-000000000000,1496112589,1496113065,664200
00000000-0000-0000-0001-000000000000,1496113025,1496113068,55850
00000000-0000-0000-0003-000000000000,1494384380,1494384381,1620
