ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0002-000000000000,1487682308,1487682310,18223
00000000-0000-0000-0010-000000000000,1487682317,1487682335,35119
00000000-0000-0000-0018-000000000000,1494384184,1494384196,25665
00000000-0000-0000-0007-000000000000,1487682160,1487682179,22591
00000000-0000-0000-0001-000000000000,1496112402,1496112459,78538
00000000-0000-0000-0003-000000000000,1494384169,1494384170,1290
00000000-0000-0000-0008-000000000000,1487682167,1487682169,2416
