ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0007-000000000000,1487694983,1487694994,34509
00000000-0000-0000-0002-000000000000,1487695010,1487695012,3112
00000000-0000-0000-0010-000000000000,1487695014,1487695025,14812
00000000-0000-0000-0008-000000000000,1487694984,1487694986,1780
00000000-0000-0000-0011-000000000000,1496115165,1496115419,332754
00000000-0000-0000-0001-000000000000,1496115408,1496115439,43591
00000000-0000-0000-0003-000000000000,1494387088,1494387088,819
