ReportJobTypeId,StartTime,EndTime,ProcessingTimeInMs
00000000-0000-0000-0011-000000000000,1485250478,1485250631,185563
00000000-0000-0000-0003-000000000000,1494387849,1494387860,17154
00000000-0000-0000-0001-000000000000,1485250710,1485250782,92656
00000000-0000-0000-0008-000000000000,1485250641,1485250645,4987
00000000-0000-0000-0007-000000000000,1485250643,1485250657,19012
00000000-0000-0000-0002-000000000000,1485250797,1485250800,3412
00000000-0000-0000-0010-000000000000,1485250791,1485250819,33976
